d_key,d_value,associations,load,seed,key_regime,value_regime,epsilon,numerical_rank,full_row_rank,minimum_gram_eigenvalue,gram_condition_number,system_condition_number,mean_relative_error,median_relative_error,p90_relative_error,p99_relative_error,maximum_relative_error,relative_frobenius_error,exact_recall_rate,mean_c_q,median_c_q,maximum_c_q,theorem_frobenius_bound,actual_to_theorem_bound,fp64_roundoff_allowance,actual_to_bound_with_fp64_allowance
8,1,1,0.125,0,orthogonal,one_hot,0.0001,1,True,1.0,1.0,10001.0,9.999000099991662e-05,9.999000099991662e-05,9.999000099991662e-05,9.999000099991662e-05,9.999000099991662e-05,9.999000099991662e-05,1.0,0.9999000099990001,0.9999000099990001,0.9999000099990001,9.999000099990002e-05,1.000000000000166,5.684341886080802e-14,0.9999999994316751
8,16,1,0.125,0,orthogonal,binary,0.0001,1,True,1.0,1.0,10001.0,9.999000099991662e-05,9.999000099991662e-05,9.999000099991662e-05,9.999000099991662e-05,9.999000099991662e-05,9.999000099991662e-05,1.0,0.9999000099990001,0.9999000099990001,0.9999000099990001,9.999000099990002e-05,1.000000000000166,5.684341886080802e-14,0.9999999994316751
8,16,1,0.125,0,orthogonal,gaussian,0.01,1,True,1.0,1.0,101.0,0.009900990099009799,0.009900990099009799,0.009900990099009799,0.009900990099009799,0.009900990099009799,0.009900990099009799,0.0,0.9900990099009902,0.9900990099009902,0.9900990099009902,0.043024404589792786,0.9999999999999897,2.4701107938478067e-13,0.9999999999942485
8,1,1,0.125,0,orthogonal,one_hot,0.01,1,True,1.0,1.0,101.0,0.009900990099009799,0.009900990099009799,0.009900990099009799,0.009900990099009799,0.009900990099009799,0.009900990099009799,0.0,0.9900990099009902,0.9900990099009902,0.9900990099009902,0.009900990099009901,0.9999999999999897,5.684341886080802e-14,0.9999999999942485
8,16,1,0.125,0,orthogonal,binary,0.01,1,True,1.0,1.0,101.0,0.009900990099009799,0.009900990099009799,0.009900990099009799,0.009900990099009799,0.009900990099009799,0.009900990099009799,0.0,0.9900990099009902,0.9900990099009902,0.9900990099009902,0.009900990099009901,0.9999999999999897,5.684341886080802e-14,0.9999999999942485
8,16,1,0.125,0,orthogonal,gaussian,1.0,1,True,1.0,1.0,2.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,2.1727324317845356,1.0,2.4701107938478067e-13,0.9999999999998863
8,1,1,0.125,0,orthogonal,one_hot,1.0,1,True,1.0,1.0,2.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,1.0,5.684341886080802e-14,0.9999999999998863
8,16,1,0.125,0,orthogonal,binary,1.0,1,True,1.0,1.0,2.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,1.0,5.684341886080802e-14,0.9999999999998863
8,16,1,0.125,0,random_gaussian,gaussian,1e-12,1,True,1.0,1.0,1000000000001.0001,1.0001556952867297e-12,1.0001556952867297e-12,1.0001556952867297e-12,1.0001556952867297e-12,1.0001556952867297e-12,1.0001556952867297e-12,1.0,0.999999999999,0.999999999999,0.999999999999,3.9063347196753195e-12,1.00015569528773,2.2204942068124332e-13,0.9463612844046126
8,1,1,0.125,0,random_gaussian,one_hot,1e-12,1,True,1.0,1.0,1000000000001.0001,9.999778782798785e-13,9.999778782798785e-13,9.999778782798785e-13,9.999778782798785e-13,9.999778782798785e-13,9.999778782798785e-13,1.0,0.999999999999,0.999999999999,0.999999999999,9.99999999999e-13,0.9999778782808786,5.684341886080802e-14,0.9461930314698087
8,16,1,0.125,0,random_gaussian,binary,1e-12,1,True,1.0,1.0,1000000000001.0001,9.999778782798785e-13,9.999778782798785e-13,9.999778782798785e-13,9.999778782798785e-13,9.999778782798785e-13,9.999778782798785e-13,1.0,0.999999999999,0.999999999999,0.999999999999,9.99999999999e-13,0.9999778782808786,5.684341886080802e-14,0.9461930314698087
8,16,1,0.125,0,random_gaussian,gaussian,1e-10,1,True,1.0,1.0,10000000001.0,9.999985051499056e-11,9.999985051499056e-11,9.999985051499056e-11,9.999985051499056e-11,9.999985051499056e-11,9.999985051499056e-11,1.0,0.9999999999000003,0.9999999999000003,0.9999999999000003,3.906334719288593e-10,0.9999985052499054,2.2204942068124332e-13,0.9994303948442851
8,1,1,0.125,0,random_gaussian,one_hot,1e-10,1,True,1.0,1.0,10000000001.0,9.999967520712971e-11,9.999967520712971e-11,9.999967520712971e-11,9.999967520712971e-11,9.999967520712971e-11,9.999967520712971e-11,1.0,0.9999999999000003,0.9999999999000003,0.9999999999000003,9.999999999e-11,0.9999967521712968,5.684341886080802e-14,0.9994286427616201
8,16,1,0.125,0,random_gaussian,binary,1e-10,1,True,1.0,1.0,10000000001.0,9.999967520712971e-11,9.999967520712971e-11,9.999967520712971e-11,9.999967520712971e-11,9.999967520712971e-11,9.999967520712971e-11,1.0,0.9999999999000003,0.9999999999000003,0.9999999999000003,9.999999999e-11,0.9999967521712968,5.684341886080802e-14,0.9994286427616201
8,16,1,0.125,0,random_gaussian,gaussian,1e-08,1,True,1.0,1.0,100000000.99999999,9.99999976314303e-09,9.99999976314303e-09,9.99999976314303e-09,9.99999976314303e-09,9.99999976314303e-09,9.99999976314303e-09,1.0,0.9999999900000003,0.9999999900000003,0.9999999900000003,3.90633468061588e-08,0.9999999863143028,2.2204942068124332e-13,0.999994302004749
8,1,1,0.125,0,random_gaussian,one_hot,1e-08,1,True,1.0,1.0,100000000.99999999,9.999999717180685e-09,9.999999717180685e-09,9.999999717180685e-09,9.999999717180685e-09,9.999999717180685e-09,9.999999717180685e-09,1.0,0.9999999900000003,0.9999999900000003,0.9999999900000003,9.999999900000002e-09,0.9999999817180681,5.684341886080802e-14,0.9999942974085407
