representation,key_condition,graph_regime,d_key,edges,load,capacity_domain,epsilon,seed,starts,method,hops,adaptive_reads,minimum_layer_depth,success_rate,mean_endpoint_error,p90_endpoint_error,maximum_endpoint_error,accumulated_mean_error,mean_confidence,maximum_one_hop_csm_error,read_operator_norm,theorem_error_bound,bound_relative_excess,system_condition_number,key_gram_condition_number,maximum_code_coherence,selected_softmax_temperature,state_bytes,estimated_total_flops
controlled,orthogonal,permutation,16,4,0.25,at_or_below_capacity,0.01,1,4,csm_chained,1,1,1,1.0,0.009900990099009837,0.00990099009900988,0.0099009900990099,0.009900990099009837,0.9900990099009902,0.0099009900990099,0.9900990099009962,0.0099009900990099,0.0,101.00000000000017,1.0000000000000009,4.440892098500626e-16,nan,4096,1024
controlled,orthogonal,permutation,16,4,0.25,at_or_below_capacity,0.01,1,4,softmax_repeated,1,1,1,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,101.00000000000017,1.0000000000000009,4.440892098500626e-16,0.001,1024,276
controlled,orthogonal,permutation,16,4,0.25,at_or_below_capacity,0.01,1,4,softmax_one,1,1,1,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,101.00000000000017,1.0000000000000009,4.440892098500626e-16,0.001,1024,276
controlled,orthogonal,permutation,16,4,0.25,at_or_below_capacity,0.01,1,4,csm_chained,2,2,1,1.0,0.019703950593079063,0.019703950593079115,0.019703950593079136,0.0296049406920889,0.9705901479276444,0.0099009900990099,0.9900990099009962,0.019703950593079198,0.0,101.00000000000017,1.0000000000000009,4.440892098500626e-16,nan,4096,2048
controlled,orthogonal,permutation,16,4,0.25,at_or_below_capacity,0.01,1,4,softmax_repeated,2,2,2,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,101.00000000000017,1.0000000000000009,4.440892098500626e-16,0.001,1024,552
controlled,orthogonal,permutation,16,4,0.25,at_or_below_capacity,0.01,1,4,softmax_one,2,1,1,0.25,1.0606601717798214,1.4142135623730954,1.4142135623730954,1.0606601717798214,nan,nan,nan,nan,nan,101.00000000000017,1.0000000000000009,4.440892098500626e-16,0.001,1024,276
controlled,orthogonal,permutation,16,4,0.25,at_or_below_capacity,0.01,1,4,csm_chained,4,4,1,1.0,0.039019655517183505,0.03901965551718362,0.03901965551718366,0.09803444828162779,0.9327180547071359,0.0099009900990099,0.9900990099009962,0.039019655517184046,0.0,101.00000000000017,1.0000000000000009,4.440892098500626e-16,nan,4096,4096
controlled,orthogonal,permutation,16,4,0.25,at_or_below_capacity,0.01,1,4,softmax_repeated,4,4,4,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,101.00000000000017,1.0000000000000009,4.440892098500626e-16,0.001,1024,1104
controlled,orthogonal,permutation,16,4,0.25,at_or_below_capacity,0.01,1,4,softmax_one,4,1,1,1.0,0.0,0.0,0.0,2.121320343559643,nan,nan,nan,nan,nan,101.00000000000017,1.0000000000000009,4.440892098500626e-16,0.001,1024,276
controlled,orthogonal,permutation,16,4,0.25,at_or_below_capacity,0.01,1,4,csm_chained,8,8,1,1.0,0.07651677751768757,0.07651677751768779,0.07651677751768785,0.3483222482312237,0.8613494748283794,0.0099009900990099,0.9900990099009962,0.07651677751768941,0.0,101.00000000000017,1.0000000000000009,4.440892098500626e-16,nan,4096,8192
controlled,orthogonal,permutation,16,4,0.25,at_or_below_capacity,0.01,1,4,softmax_repeated,8,8,8,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,101.00000000000017,1.0000000000000009,4.440892098500626e-16,0.001,1024,2208
controlled,orthogonal,permutation,16,4,0.25,at_or_below_capacity,0.01,1,4,softmax_one,8,1,1,0.25,1.0606601717798214,1.4142135623730954,1.4142135623730954,5.303300858899107,nan,nan,nan,nan,nan,101.00000000000017,1.0000000000000009,4.440892098500626e-16,0.001,1024,276
controlled,orthogonal,permutation,16,4,0.25,at_or_below_capacity,0.01,1,4,csm_chained,16,16,1,1.0,0.14717873779368418,0.14717873779368448,0.1471787377936846,1.2821262206315807,0.7345771463238855,0.0099009900990099,0.9900990099009962,0.14717873779369076,0.0,101.00000000000017,1.0000000000000009,4.440892098500626e-16,nan,4096,16384
controlled,orthogonal,permutation,16,4,0.25,at_or_below_capacity,0.01,1,4,softmax_repeated,16,16,16,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,101.00000000000017,1.0000000000000009,4.440892098500626e-16,0.001,1024,4416
controlled,orthogonal,permutation,16,4,0.25,at_or_below_capacity,0.01,1,4,softmax_one,16,1,1,1.0,0.0,0.0,0.0,10.606601717798213,nan,nan,nan,nan,nan,101.00000000000017,1.0000000000000009,4.440892098500626e-16,0.001,1024,276
controlled,orthogonal,permutation,16,4,0.25,at_or_below_capacity,0.1,1,4,csm_chained,1,1,1,1.0,0.09090909090909093,0.09090909090909098,0.09090909090909101,0.09090909090909093,0.9090909090909091,0.09090909090909101,0.909090909090911,0.09090909090909101,0.0,11.000000000000005,1.0000000000000009,4.440892098500626e-16,nan,4096,1024
controlled,orthogonal,permutation,16,4,0.25,at_or_below_capacity,0.1,1,4,softmax_repeated,1,1,1,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,11.000000000000005,1.0000000000000009,4.440892098500626e-16,0.001,1024,276
controlled,orthogonal,permutation,16,4,0.25,at_or_below_capacity,0.1,1,4,softmax_one,1,1,1,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,11.000000000000005,1.0000000000000009,4.440892098500626e-16,0.001,1024,276
controlled,orthogonal,permutation,16,4,0.25,at_or_below_capacity,0.1,1,4,csm_chained,2,2,1,1.0,0.17355371900826452,0.17355371900826463,0.17355371900826463,0.26446280991735543,0.7513148009015778,0.09090909090909101,0.909090909090911,0.17355371900826483,0.0,11.000000000000005,1.0000000000000009,4.440892098500626e-16,nan,4096,2048
controlled,orthogonal,permutation,16,4,0.25,at_or_below_capacity,0.1,1,4,softmax_repeated,2,2,2,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,11.000000000000005,1.0000000000000009,4.440892098500626e-16,0.001,1024,552
controlled,orthogonal,permutation,16,4,0.25,at_or_below_capacity,0.1,1,4,softmax_one,2,1,1,0.25,1.0606601717798214,1.4142135623730954,1.4142135623730954,1.0606601717798214,nan,nan,nan,nan,nan,11.000000000000005,1.0000000000000009,4.440892098500626e-16,0.001,1024,276
controlled,orthogonal,permutation,16,4,0.25,at_or_below_capacity,0.1,1,4,csm_chained,4,4,1,1.0,0.31698654463492937,0.31698654463492937,0.31698654463492937,0.8301345536507071,0.5131581182307068,0.09090909090909101,0.909090909090911,0.31698654463493053,0.0,11.000000000000005,1.0000000000000009,4.440892098500626e-16,nan,4096,4096
controlled,orthogonal,permutation,16,4,0.25,at_or_below_capacity,0.1,1,4,softmax_repeated,4,4,4,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,11.000000000000005,1.0000000000000009,4.440892098500626e-16,0.001,1024,1104
controlled,orthogonal,permutation,16,4,0.25,at_or_below_capacity,0.1,1,4,softmax_one,4,1,1,1.0,0.0,0.0,0.0,2.121320343559643,nan,nan,nan,nan,nan,11.000000000000005,1.0000000000000009,4.440892098500626e-16,0.001,1024,276
controlled,orthogonal,permutation,16,4,0.25,at_or_below_capacity,0.1,1,4,csm_chained,8,8,1,1.0,0.5334926197902666,0.5334926197902667,0.5334926197902669,2.6650738020973344,0.23939204936916367,0.09090909090909101,0.909090909090911,0.5334926197902704,0.0,11.000000000000005,1.0000000000000009,4.440892098500626e-16,nan,4096,8192
controlled,orthogonal,permutation,16,4,0.25,at_or_below_capacity,0.1,1,4,softmax_repeated,8,8,8,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,11.000000000000005,1.0000000000000009,4.440892098500626e-16,0.001,1024,2208
controlled,orthogonal,permutation,16,4,0.25,at_or_below_capacity,0.1,1,4,softmax_one,8,1,1,0.25,1.0606601717798214,1.4142135623730954,1.4142135623730954,5.303300858899107,nan,nan,nan,nan,nan,11.000000000000005,1.0000000000000009,4.440892098500626e-16,0.001,1024,276
controlled,orthogonal,permutation,16,4,0.25,at_or_below_capacity,0.1,1,4,csm_chained,16,16,1,1.0,0.7823708642098512,0.7823708642098514,0.7823708642098514,8.176291357901489,0.05209868481924372,0.09090909090909101,0.909090909090911,0.782370864209861,0.0,11.000000000000005,1.0000000000000009,4.440892098500626e-16,nan,4096,16384
controlled,orthogonal,permutation,16,4,0.25,at_or_below_capacity,0.1,1,4,softmax_repeated,16,16,16,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,11.000000000000005,1.0000000000000009,4.440892098500626e-16,0.001,1024,4416
controlled,orthogonal,permutation,16,4,0.25,at_or_below_capacity,0.1,1,4,softmax_one,16,1,1,1.0,0.0,0.0,0.0,10.606601717798213,nan,nan,nan,nan,nan,11.000000000000005,1.0000000000000009,4.440892098500626e-16,0.001,1024,276
controlled,orthogonal,permutation,16,4,0.25,at_or_below_capacity,1e-08,2,4,csm_chained,1,1,1,1.0,9.999999910243175e-09,9.999999959784987e-09,9.999999975750474e-09,9.999999910243175e-09,0.9999999900000001,9.999999975750474e-09,0.999999995235251,9.999999975750474e-09,0.0,100000000.86880018,1.0000000000000002,1.1422360864403838e-16,nan,4096,1024
controlled,orthogonal,permutation,16,4,0.25,at_or_below_capacity,1e-08,2,4,softmax_repeated,1,1,1,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,100000000.86880018,1.0000000000000002,1.1422360864403838e-16,0.001,1024,276
controlled,orthogonal,permutation,16,4,0.25,at_or_below_capacity,1e-08,2,4,softmax_one,1,1,1,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,100000000.86880018,1.0000000000000002,1.1422360864403838e-16,0.001,1024,276
controlled,orthogonal,permutation,16,4,0.25,at_or_below_capacity,1e-08,2,4,csm_chained,2,2,1,1.0,1.9999999763313442e-08,1.9999999816157233e-08,1.9999999844311818e-08,2.9999999673556616e-08,0.9999999700000005,9.999999975750474e-09,0.999999995235251,1.999999995150095e-08,0.0,100000000.86880018,1.0000000000000002,1.1422360864403838e-16,nan,4096,2048
controlled,orthogonal,permutation,16,4,0.25,at_or_below_capacity,1e-08,2,4,softmax_repeated,2,2,2,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,100000000.86880018,1.0000000000000002,1.1422360864403838e-16,0.001,1024,552
controlled,orthogonal,permutation,16,4,0.25,at_or_below_capacity,1e-08,2,4,softmax_one,2,1,1,0.0,1.414213562373095,1.4142135623730951,1.4142135623730951,1.414213562373095,nan,nan,nan,nan,nan,100000000.86880018,1.0000000000000002,1.1422360864403838e-16,0.001,1024,276
controlled,orthogonal,permutation,16,4,0.25,at_or_below_capacity,1e-08,2,4,csm_chained,4,4,1,1.0,3.9999998997918996e-08,3.9999999204823774e-08,3.999999932808389e-08,9.999999809908157e-08,0.9999999300000028,9.999999975750474e-09,0.999999995235251,3.999999966999424e-08,0.0,100000000.86880018,1.0000000000000002,1.1422360864403838e-16,nan,4096,4096
controlled,orthogonal,permutation,16,4,0.25,at_or_below_capacity,1e-08,2,4,softmax_repeated,4,4,4,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,100000000.86880018,1.0000000000000002,1.1422360864403838e-16,0.001,1024,1104
controlled,orthogonal,permutation,16,4,0.25,at_or_below_capacity,1e-08,2,4,softmax_one,4,1,1,0.0,1.414213562373095,1.4142135623730951,1.4142135623730951,4.242640687119285,nan,nan,nan,nan,nan,100000000.86880018,1.0000000000000002,1.1422360864403838e-16,0.001,1024,276
controlled,orthogonal,permutation,16,4,0.25,at_or_below_capacity,1e-08,2,4,csm_chained,8,8,1,1.0,7.999999641454117e-08,7.999999674105236e-08,7.999999692006388e-08,3.599999879417047e-07,0.999999850000012,9.999999975750474e-09,0.999999995235251,7.999999840795784e-08,0.0,100000000.86880018,1.0000000000000002,1.1422360864403838e-16,nan,4096,8192
controlled,orthogonal,permutation,16,4,0.25,at_or_below_capacity,1e-08,2,4,softmax_repeated,8,8,8,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,100000000.86880018,1.0000000000000002,1.1422360864403838e-16,0.001,1024,2208
controlled,orthogonal,permutation,16,4,0.25,at_or_below_capacity,1e-08,2,4,softmax_one,8,1,1,0.0,1.414213562373095,1.4142135623730951,1.4142135623730951,8.48528137423857,nan,nan,nan,nan,nan,100000000.86880018,1.0000000000000002,1.1422360864403838e-16,0.001,1024,276
controlled,orthogonal,permutation,16,4,0.25,at_or_below_capacity,1e-08,2,4,csm_chained,16,16,1,1.0,1.5999998655504402e-07,1.5999998727515898e-07,1.5999998768650761e-07,1.359999918738378e-06,0.9999996900000494,9.999999975750474e-09,0.999999995235251,1.599999937868161e-07,0.0,100000000.86880018,1.0000000000000002,1.1422360864403838e-16,nan,4096,16384
controlled,orthogonal,permutation,16,4,0.25,at_or_below_capacity,1e-08,2,4,softmax_repeated,16,16,16,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,100000000.86880018,1.0000000000000002,1.1422360864403838e-16,0.001,1024,4416
controlled,orthogonal,permutation,16,4,0.25,at_or_below_capacity,1e-08,2,4,softmax_one,16,1,1,0.0,1.414213562373095,1.4142135623730951,1.4142135623730951,16.97056274847714,nan,nan,nan,nan,nan,100000000.86880018,1.0000000000000002,1.1422360864403838e-16,0.001,1024,276
controlled,orthogonal,permutation,16,4,0.25,at_or_below_capacity,0.0001,2,4,csm_chained,1,1,1,1.0,9.99900009997811e-05,9.999000099987084e-05,9.999000099991335e-05,9.99900009997811e-05,0.9999000099990002,9.999000099991335e-05,0.9999000099994125,9.999000099991335e-05,0.0,10001.000000001477,1.0000000000000002,1.1422360864403838e-16,nan,4096,1024
controlled,orthogonal,permutation,16,4,0.25,at_or_below_capacity,0.0001,2,4,softmax_repeated,1,1,1,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,10001.000000001477,1.0000000000000002,1.1422360864403838e-16,0.001,1024,276
controlled,orthogonal,permutation,16,4,0.25,at_or_below_capacity,0.0001,2,4,softmax_one,1,1,1,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,10001.000000001477,1.0000000000000002,1.1422360864403838e-16,0.001,1024,276
controlled,orthogonal,permutation,16,4,0.25,at_or_below_capacity,0.0001,2,4,csm_chained,2,2,1,1.0,0.00019997000399943967,0.00019997000399961704,0.0001999700039996596,0.00029996000499922076,0.9997000599900017,9.999000099991335e-05,0.9999000099994125,0.00019997000399957996,3.9823297482770254e-13,10001.000000001477,1.0000000000000002,1.1422360864403838e-16,nan,4096,2048
controlled,orthogonal,permutation,16,4,0.25,at_or_below_capacity,0.0001,2,4,softmax_repeated,2,2,2,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,10001.000000001477,1.0000000000000002,1.1422360864403838e-16,0.001,1024,552
controlled,orthogonal,permutation,16,4,0.25,at_or_below_capacity,0.0001,2,4,softmax_one,2,1,1,0.0,1.414213562373095,1.4142135623730951,1.4142135623730951,1.414213562373095,nan,nan,nan,nan,nan,10001.000000001477,1.0000000000000002,1.1422360864403838e-16,0.001,1024,276
controlled,orthogonal,permutation,16,4,0.25,at_or_below_capacity,0.0001,2,4,csm_chained,4,4,1,1.0,0.00039990001999630243,0.00039990001999644636,0.00039990001999650366,0.000999800034993883,0.9993002799160213,9.999000099991335e-05,0.9999000099994125,0.00039990001999675216,0.0,10001.000000001477,1.0000000000000002,1.1422360864403838e-16,nan,4096,4096
controlled,orthogonal,permutation,16,4,0.25,at_or_below_capacity,0.0001,2,4,softmax_repeated,4,4,4,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,10001.000000001477,1.0000000000000002,1.1422360864403838e-16,0.001,1024,1104
controlled,orthogonal,permutation,16,4,0.25,at_or_below_capacity,0.0001,2,4,softmax_one,4,1,1,0.0,1.414213562373095,1.4142135623730951,1.4142135623730951,4.242640687119285,nan,nan,nan,nan,nan,10001.000000001477,1.0000000000000002,1.1422360864403838e-16,0.001,1024,276
controlled,orthogonal,permutation,16,4,0.25,at_or_below_capacity,0.0001,2,4,csm_chained,8,8,1,1.0,0.0007996401199666813,0.000799640119966781,0.0007996401199668126,0.0035988003299191112,0.9985011993203066,9.999000099991335e-05,0.9999000099994125,0.0007996401199682886,0.0,10001.000000001477,1.0000000000000002,1.1422360864403838e-16,nan,4096,8192
controlled,orthogonal,permutation,16,4,0.25,at_or_below_capacity,0.0001,2,4,softmax_repeated,8,8,8,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,10001.000000001477,1.0000000000000002,1.1422360864403838e-16,0.001,1024,2208
controlled,orthogonal,permutation,16,4,0.25,at_or_below_capacity,0.0001,2,4,softmax_one,8,1,1,0.0,1.414213562373095,1.4142135623730951,1.4142135623730951,8.48528137423857,nan,nan,nan,nan,nan,10001.000000001477,1.0000000000000002,1.1422360864403838e-16,0.001,1024,276
controlled,orthogonal,permutation,16,4,0.25,at_or_below_capacity,0.0001,2,4,csm_chained,16,16,1,1.0,0.0015986408156122554,0.001598640815612542,0.0015986408156126416,0.013591843874446426,0.996904954548635,9.999000099991335e-05,0.9999000099994125,0.0015986408156176662,0.0,10001.000000001477,1.0000000000000002,1.1422360864403838e-16,nan,4096,16384
controlled,orthogonal,permutation,16,4,0.25,at_or_below_capacity,0.0001,2,4,softmax_repeated,16,16,16,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,10001.000000001477,1.0000000000000002,1.1422360864403838e-16,0.001,1024,4416
controlled,orthogonal,permutation,16,4,0.25,at_or_below_capacity,0.0001,2,4,softmax_one,16,1,1,0.0,1.414213562373095,1.4142135623730951,1.4142135623730951,16.97056274847714,nan,nan,nan,nan,nan,10001.000000001477,1.0000000000000002,1.1422360864403838e-16,0.001,1024,276
controlled,orthogonal,permutation,16,4,0.25,at_or_below_capacity,0.01,2,4,csm_chained,1,1,1,1.0,0.009900990099009879,0.009900990099009938,0.009900990099009972,0.009900990099009879,0.9900990099009901,0.009900990099009972,0.9900990099009969,0.009900990099009972,0.0,100.99999999999982,1.0000000000000002,1.1422360864403838e-16,nan,4096,1024
controlled,orthogonal,permutation,16,4,0.25,at_or_below_capacity,0.01,2,4,softmax_repeated,1,1,1,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,100.99999999999982,1.0000000000000002,1.1422360864403838e-16,0.001,1024,276
controlled,orthogonal,permutation,16,4,0.25,at_or_below_capacity,0.01,2,4,softmax_one,1,1,1,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,100.99999999999982,1.0000000000000002,1.1422360864403838e-16,0.001,1024,276
controlled,orthogonal,permutation,16,4,0.25,at_or_below_capacity,0.01,2,4,csm_chained,2,2,1,1.0,0.019703950593079125,0.019703950593079278,0.019703950593079375,0.029604940692089004,0.9705901479276444,0.009900990099009972,0.9900990099009969,0.019703950593079333,2.1129449765300548e-15,100.99999999999982,1.0000000000000002,1.1422360864403838e-16,nan,4096,2048
controlled,orthogonal,permutation,16,4,0.25,at_or_below_capacity,0.01,2,4,softmax_repeated,2,2,2,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,100.99999999999982,1.0000000000000002,1.1422360864403838e-16,0.001,1024,552
controlled,orthogonal,permutation,16,4,0.25,at_or_below_capacity,0.01,2,4,softmax_one,2,1,1,0.0,1.414213562373095,1.4142135623730951,1.4142135623730951,1.414213562373095,nan,nan,nan,nan,nan,100.99999999999982,1.0000000000000002,1.1422360864403838e-16,0.001,1024,276
controlled,orthogonal,permutation,16,4,0.25,at_or_below_capacity,0.01,2,4,csm_chained,4,4,1,1.0,0.03901965551718379,0.03901965551718388,0.039019655517183935,0.09803444828162845,0.9327180547071352,0.009900990099009972,0.9900990099009969,0.03901965551718441,0.0,100.99999999999982,1.0000000000000002,1.1422360864403838e-16,nan,4096,4096
controlled,orthogonal,permutation,16,4,0.25,at_or_below_capacity,0.01,2,4,softmax_repeated,4,4,4,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,100.99999999999982,1.0000000000000002,1.1422360864403838e-16,0.001,1024,1104
controlled,orthogonal,permutation,16,4,0.25,at_or_below_capacity,0.01,2,4,softmax_one,4,1,1,0.0,1.414213562373095,1.4142135623730951,1.4142135623730951,4.242640687119285,nan,nan,nan,nan,nan,100.99999999999982,1.0000000000000002,1.1422360864403838e-16,0.001,1024,276
controlled,orthogonal,permutation,16,4,0.25,at_or_below_capacity,0.01,2,4,csm_chained,8,8,1,1.0,0.07651677751768785,0.07651677751768803,0.0765167775176881,0.3483222482312257,0.8613494748283788,0.009900990099009972,0.9900990099009969,0.07651677751769012,0.0,100.99999999999982,1.0000000000000002,1.1422360864403838e-16,nan,4096,8192
controlled,orthogonal,permutation,16,4,0.25,at_or_below_capacity,0.01,2,4,softmax_repeated,8,8,8,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,100.99999999999982,1.0000000000000002,1.1422360864403838e-16,0.001,1024,2208
controlled,orthogonal,permutation,16,4,0.25,at_or_below_capacity,0.01,2,4,softmax_one,8,1,1,0.0,1.414213562373095,1.4142135623730951,1.4142135623730951,8.48528137423857,nan,nan,nan,nan,nan,100.99999999999982,1.0000000000000002,1.1422360864403838e-16,0.001,1024,276
controlled,orthogonal,permutation,16,4,0.25,at_or_below_capacity,0.01,2,4,csm_chained,16,16,1,1.0,0.14717873779368407,0.14717873779368426,0.14717873779368432,1.2821262206315829,0.7345771463238855,0.009900990099009972,0.9900990099009969,0.1471787377936925,0.0,100.99999999999982,1.0000000000000002,1.1422360864403838e-16,nan,4096,16384
controlled,orthogonal,permutation,16,4,0.25,at_or_below_capacity,0.01,2,4,softmax_repeated,16,16,16,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,100.99999999999982,1.0000000000000002,1.1422360864403838e-16,0.001,1024,4416
controlled,orthogonal,permutation,16,4,0.25,at_or_below_capacity,0.01,2,4,softmax_one,16,1,1,0.0,1.414213562373095,1.4142135623730951,1.4142135623730951,16.97056274847714,nan,nan,nan,nan,nan,100.99999999999982,1.0000000000000002,1.1422360864403838e-16,0.001,1024,276
controlled,orthogonal,permutation,16,4,0.25,at_or_below_capacity,0.1,2,4,csm_chained,1,1,1,1.0,0.09090909090909093,0.09090909090909101,0.09090909090909101,0.09090909090909093,0.9090909090909092,0.09090909090909101,0.9090909090909108,0.09090909090909101,0.0,10.999999999999998,1.0000000000000002,1.1422360864403838e-16,nan,4096,1024
