data_model,sigma,repeats,seed,method,mean_squared_error,p90_squared_error,selected_temperature,csm_oracle_relative_difference,gaussian_unregularized_expected_risk
nonlinear,0.5,4,13,csm,0.2680970259703792,0.4074592209595055,nan,2.7803340237203516e-16,nan
nonlinear,0.5,4,13,simple_average,0.2680970263773149,0.4074592219706223,nan,nan,nan
nonlinear,0.5,4,13,hebbian,12.158709820966322,23.421813286502246,nan,nan,nan
nonlinear,0.5,4,13,softmax,0.25850583498422214,0.3651501943048681,0.5,nan,nan
nonlinear,0.5,4,13,oracle_ridge,0.2680970259703792,0.40745922095950576,nan,nan,nan
nonlinear,0.5,4,14,csm,0.21754724024324051,0.3007308052677774,nan,2.340771211180898e-16,nan
nonlinear,0.5,4,14,simple_average,0.2175472404347003,0.30073080552240744,nan,nan,nan
nonlinear,0.5,4,14,hebbian,7.556997386010865,12.987937877273943,nan,nan,nan
nonlinear,0.5,4,14,softmax,0.2174235650655836,0.30050967946802376,0.1,nan,nan
nonlinear,0.5,4,14,oracle_ridge,0.21754724024324054,0.3007308052677774,nan,nan,nan
nonlinear,0.5,4,15,csm,0.20674175692421018,0.4024426027524318,nan,4.04112871888579e-16,nan
nonlinear,0.5,4,15,simple_average,0.20674175717497728,0.4024426032841381,nan,nan,nan
nonlinear,0.5,4,15,hebbian,8.115919631221201,12.827013169600484,nan,nan,nan
nonlinear,0.5,4,15,softmax,0.2066497039065018,0.40218964258225365,0.1,nan,nan
nonlinear,0.5,4,15,oracle_ridge,0.20674175692421023,0.402442602752432,nan,nan,nan
nonlinear,0.5,8,0,csm,0.14016472913282074,0.21757918945639587,nan,2.437522790391432e-16,nan
nonlinear,0.5,8,0,simple_average,0.14016472921357193,0.21757918967485942,nan,nan,nan
nonlinear,0.5,8,0,hebbian,51.8822501867965,90.09640985947146,nan,nan,nan
nonlinear,0.5,8,0,softmax,0.1401104147282473,0.21740048750519955,0.1,nan,nan
nonlinear,0.5,8,0,oracle_ridge,0.14016472913282077,0.21757918945639582,nan,nan,nan
nonlinear,0.5,8,1,csm,0.10437754017335923,0.17932030261448859,nan,2.9619400382725074e-16,nan
nonlinear,0.5,8,1,simple_average,0.10437754024381159,0.17932030277975686,nan,nan,nan
nonlinear,0.5,8,1,hebbian,23.77622680059137,36.78784553412268,nan,nan,nan
nonlinear,0.5,8,1,softmax,0.10429691870769453,0.1791264347545311,0.1,nan,nan
nonlinear,0.5,8,1,oracle_ridge,0.10437754017335923,0.17932030261448864,nan,nan,nan
nonlinear,0.5,8,2,csm,0.10699907786853886,0.1868541705500302,nan,2.5219557772714426e-16,nan
nonlinear,0.5,8,2,simple_average,0.10699907792986556,0.18685417067980872,nan,nan,nan
nonlinear,0.5,8,2,hebbian,27.56231480025538,50.289685325704546,nan,nan,nan
nonlinear,0.5,8,2,softmax,0.10691935488115972,0.18672416273865072,0.1,nan,nan
nonlinear,0.5,8,2,oracle_ridge,0.10699907786853885,0.1868541705500302,nan,nan,nan
nonlinear,0.5,8,3,csm,0.09826836990882315,0.21758532038958625,nan,2.9951867370765506e-16,nan
nonlinear,0.5,8,3,simple_average,0.09826836991408164,0.21758532042318343,nan,nan,nan
nonlinear,0.5,8,3,hebbian,22.269293141807772,42.520202542050704,nan,nan,nan
nonlinear,0.5,8,3,softmax,0.09825634025595364,0.2175424478087769,0.1,nan,nan
nonlinear,0.5,8,3,oracle_ridge,0.09826836990882312,0.21758532038958625,nan,nan,nan
nonlinear,0.5,8,4,csm,0.11909484963075036,0.18570828103168013,nan,3.472988150769756e-16,nan
nonlinear,0.5,8,4,simple_average,0.11909484967987899,0.18570828107942794,nan,nan,nan
nonlinear,0.5,8,4,hebbian,41.0884601077568,92.9207069586712,nan,nan,nan
nonlinear,0.5,8,4,softmax,0.11902840602962468,0.18563970877078448,0.1,nan,nan
nonlinear,0.5,8,4,oracle_ridge,0.11909484963075029,0.18570828103168016,nan,nan,nan
nonlinear,0.5,8,5,csm,0.13117413839714603,0.18922120320584024,nan,2.818680743816037e-16,nan
nonlinear,0.5,8,5,simple_average,0.13117413845918657,0.18922120334644804,nan,nan,nan
nonlinear,0.5,8,5,hebbian,37.35010794249946,62.75776423751544,nan,nan,nan
nonlinear,0.5,8,5,softmax,0.13110725775937537,0.18907886115643585,0.1,nan,nan
nonlinear,0.5,8,5,oracle_ridge,0.13117413839714603,0.18922120320584027,nan,nan,nan
nonlinear,0.5,8,6,csm,0.08218697078470091,0.14249844471068254,nan,2.9398344218993494e-16,nan
nonlinear,0.5,8,6,simple_average,0.08218697080564741,0.14249844470495887,nan,nan,nan
nonlinear,0.5,8,6,hebbian,26.814676861216302,53.71699571785859,nan,nan,nan
nonlinear,0.5,8,6,softmax,0.08215108175019518,0.14245839065486018,0.1,nan,nan
nonlinear,0.5,8,6,oracle_ridge,0.0821869707847009,0.14249844471068263,nan,nan,nan
nonlinear,0.5,8,7,csm,0.11699315060577976,0.21700011801015795,nan,2.8295860605575205e-16,nan
nonlinear,0.5,8,7,simple_average,0.11699315069576519,0.21700011820183981,nan,nan,nan
nonlinear,0.5,8,7,hebbian,34.69906844132015,65.34290267512453,nan,nan,nan
nonlinear,0.5,8,7,softmax,0.11690035079052506,0.21682507828338002,0.1,nan,nan
nonlinear,0.5,8,7,oracle_ridge,0.11699315060577978,0.21700011801015812,nan,nan,nan
nonlinear,0.5,8,8,csm,0.12229849423199812,0.2671775909757197,nan,2.868729601509867e-16,nan
nonlinear,0.5,8,8,simple_average,0.1222984943320995,0.2671775911858889,nan,nan,nan
nonlinear,0.5,8,8,hebbian,50.54315431706462,84.85151214300461,nan,nan,nan
nonlinear,0.5,8,8,softmax,0.12218242374475032,0.26693277266777504,0.1,nan,nan
nonlinear,0.5,8,8,oracle_ridge,0.12229849423199811,0.2671775909757197,nan,nan,nan
nonlinear,0.5,8,9,csm,0.11552099083681067,0.21622984532853418,nan,3.171554947260543e-16,nan
nonlinear,0.5,8,9,simple_average,0.11552099090240932,0.21622984546333546,nan,nan,nan
nonlinear,0.5,8,9,hebbian,39.70652488408051,63.1335609357242,nan,nan,nan
nonlinear,0.5,8,9,softmax,0.11544240056005706,0.21606203343774819,0.1,nan,nan
nonlinear,0.5,8,9,oracle_ridge,0.11552099083681065,0.21622984532853426,nan,nan,nan
nonlinear,0.5,8,10,csm,0.2010365893502224,0.2842097361253467,nan,2.3934349646840903e-16,nan
nonlinear,0.5,8,10,simple_average,0.20103658949853204,0.2842097362376342,nan,nan,nan
nonlinear,0.5,8,10,hebbian,56.9805936118352,90.10461946251277,nan,nan,nan
nonlinear,0.5,8,10,softmax,0.20087759193379293,0.2841748525663668,0.1,nan,nan
nonlinear,0.5,8,10,oracle_ridge,0.20103658935022228,0.2842097361253466,nan,nan,nan
nonlinear,0.5,8,11,csm,0.13177749651115436,0.31740237373608254,nan,2.5312361205806903e-16,nan
nonlinear,0.5,8,11,simple_average,0.13177749660053756,0.3174023739633259,nan,nan,nan
nonlinear,0.5,8,11,hebbian,52.23649363996951,83.88506864291918,nan,nan,nan
nonlinear,0.5,8,11,softmax,0.13166977010549252,0.31710102559860387,0.1,nan,nan
nonlinear,0.5,8,11,oracle_ridge,0.1317774965111544,0.3174023737360827,nan,nan,nan
nonlinear,0.5,8,12,csm,0.08923196397013636,0.13856655787824745,nan,2.2577571940726404e-16,nan
nonlinear,0.5,8,12,simple_average,0.08923196396747676,0.13856655795048375,nan,nan,nan
nonlinear,0.5,8,12,hebbian,23.666563316605405,33.81965777350557,nan,nan,nan
nonlinear,0.5,8,12,softmax,0.08923196396747675,0.13856655795048375,0.001,nan,nan
nonlinear,0.5,8,12,oracle_ridge,0.08923196397013637,0.13856655787824743,nan,nan,nan
nonlinear,0.5,8,13,csm,0.14970947698014064,0.22811568958585016,nan,3.2027948034255106e-16,nan
nonlinear,0.5,8,13,simple_average,0.1497094770485506,0.22811568968967755,nan,nan,nan
nonlinear,0.5,8,13,hebbian,31.805684339526202,59.94628491916998,nan,nan,nan
nonlinear,0.5,8,13,softmax,0.1496558345687128,0.22805089345964347,0.1,nan,nan
nonlinear,0.5,8,13,oracle_ridge,0.14970947698014062,0.22811568958585005,nan,nan,nan
nonlinear,0.5,8,14,csm,0.20952656084085114,0.2935907634025001,nan,2.8120778095537593e-16,nan
nonlinear,0.5,8,14,simple_average,0.20952656097165076,0.2935907636345063,nan,nan,nan
nonlinear,0.5,8,14,hebbian,41.54813753904325,82.859490027924,nan,nan,nan
nonlinear,0.5,8,14,softmax,0.20938846968612002,0.29331632983087325,0.1,nan,nan
nonlinear,0.5,8,14,oracle_ridge,0.2095265608408512,0.29359076340250007,nan,nan,nan
nonlinear,0.5,8,15,csm,0.1489960349052834,0.26524457902000836,nan,3.1093005605374397e-16,nan
nonlinear,0.5,8,15,simple_average,0.14899603508172354,0.26524457940061474,nan,nan,nan
nonlinear,0.5,8,15,hebbian,73.92239676182267,147.74874716972323,nan,nan,nan
nonlinear,0.5,8,15,softmax,0.14881994468935772,0.2648728205689387,0.1,nan,nan
nonlinear,0.5,8,15,oracle_ridge,0.14899603490528338,0.26524457902000814,nan,nan,nan
nonlinear,0.5,16,0,csm,0.1304653419895653,0.20126793652614733,nan,3.1121331354165353e-16,nan
nonlinear,0.5,16,0,simple_average,0.13046534203024476,0.20126793661396894,nan,nan,nan
nonlinear,0.5,16,0,hebbian,176.9600424366477,343.46764677187963,nan,nan,nan
nonlinear,0.5,16,0,softmax,0.13040008679755508,0.20110016883381468,0.1,nan,nan
nonlinear,0.5,16,0,oracle_ridge,0.13046534198956528,0.20126793652614727,nan,nan,nan
nonlinear,0.5,16,1,csm,0.058753940112290896,0.11890744381336361,nan,3.0436600969221747e-16,nan
nonlinear,0.5,16,1,simple_average,0.058753940134000586,0.11890744387673949,nan,nan,nan
nonlinear,0.5,16,1,hebbian,155.72068996894865,372.27965249119677,nan,nan,nan
nonlinear,0.5,16,1,softmax,0.05869828697940839,0.11877452248831191,0.1,nan,nan
nonlinear,0.5,16,1,oracle_ridge,0.05875394011229091,0.11890744381336349,nan,nan,nan
nonlinear,0.5,16,2,csm,0.0677802655560623,0.11694420751166403,nan,2.428673635287206e-16,nan
nonlinear,0.5,16,2,simple_average,0.06778026558028685,0.11694420753944935,nan,nan,nan
nonlinear,0.5,16,2,hebbian,239.36617321425936,368.26988426034677,nan,nan,nan
nonlinear,0.5,16,2,softmax,0.06771385904716237,0.11689352444288194,0.1,nan,nan
nonlinear,0.5,16,2,oracle_ridge,0.06778026555606231,0.11694420751166401,nan,nan,nan
nonlinear,0.5,16,3,csm,0.050342888879160275,0.07343017374067205,nan,2.9196254800981226e-16,nan
nonlinear,0.5,16,3,simple_average,0.05034288889598313,0.07343017373675739,nan,nan,nan
nonlinear,0.5,16,3,hebbian,178.34417820311762,249.0159292859836,nan,nan,nan
nonlinear,0.5,16,3,softmax,0.05029386539444688,0.07340088335633875,0.1,nan,nan
nonlinear,0.5,16,3,oracle_ridge,0.05034288887916029,0.07343017374067211,nan,nan,nan
nonlinear,0.5,16,4,csm,0.06714361503789895,0.11525778087781868,nan,2.44958737560843e-16,nan
nonlinear,0.5,16,4,simple_average,0.06714361508430271,0.11525778096829645,nan,nan,nan
nonlinear,0.5,16,4,hebbian,255.67775039592664,365.310293827875,nan,nan,nan
nonlinear,0.5,16,4,softmax,0.06706129713248885,0.1151013994284404,0.1,nan,nan
nonlinear,0.5,16,4,oracle_ridge,0.06714361503789894,0.11525778087781867,nan,nan,nan
nonlinear,0.5,16,5,csm,0.08300529883284152,0.18093727189613598,nan,3.990273405137969e-16,nan
nonlinear,0.5,16,5,simple_average,0.08300529887893879,0.18093727196802195,nan,nan,nan
nonlinear,0.5,16,5,hebbian,292.3333994821137,390.6975304877907,nan,nan,nan
nonlinear,0.5,16,5,softmax,0.08289994889325554,0.1807610814064786,0.1,nan,nan
nonlinear,0.5,16,5,oracle_ridge,0.0830052988328415,0.1809372718961359,nan,nan,nan
nonlinear,0.5,16,6,csm,0.05536437218570141,0.1330398179804511,nan,2.8971651311102034e-16,nan
nonlinear,0.5,16,6,simple_average,0.05536437219152763,0.13303981799118134,nan,nan,nan
nonlinear,0.5,16,6,hebbian,110.54783438336395,256.7469654741292,nan,nan,nan
nonlinear,0.5,16,6,softmax,0.055353160743910994,0.13303070453859867,0.1,nan,nan
nonlinear,0.5,16,6,oracle_ridge,0.0553643721857014,0.13303981798045109,nan,nan,nan
nonlinear,0.5,16,7,csm,0.07280505015722803,0.1254022025789558,nan,3.4785239721963985e-16,nan
nonlinear,0.5,16,7,simple_average,0.07280505019159553,0.12540220261993915,nan,nan,nan
nonlinear,0.5,16,7,hebbian,225.68573263422908,339.48427045491854,nan,nan,nan
nonlinear,0.5,16,7,softmax,0.07273226648677844,0.12530242947301604,0.1,nan,nan
nonlinear,0.5,16,7,oracle_ridge,0.07280505015722805,0.1254022025789559,nan,nan,nan
nonlinear,0.5,16,8,csm,0.06612363013072686,0.12263361281201424,nan,4.1610877329790997e-16,nan
nonlinear,0.5,16,8,simple_average,0.0661236301437016,0.12263361282672088,nan,nan,nan
nonlinear,0.5,16,8,hebbian,184.60741814349754,328.17894356229266,nan,nan,nan
nonlinear,0.5,16,8,softmax,0.06612363014370161,0.12263361282672088,0.001,nan,nan
nonlinear,0.5,16,8,oracle_ridge,0.06612363013072688,0.12263361281201432,nan,nan,nan
nonlinear,0.5,16,9,csm,0.07024935329419649,0.13340137705779911,nan,2.643238427419766e-16,nan
nonlinear,0.5,16,9,simple_average,0.07024935330161085,0.1334013770584557,nan,nan,nan
nonlinear,0.5,16,9,hebbian,136.70944795151252,216.9673198297509,nan,nan,nan
nonlinear,0.5,16,9,softmax,0.07023727198110384,0.13341548458982128,0.1,nan,nan
nonlinear,0.5,16,9,oracle_ridge,0.0702493532941965,0.13340137705779911,nan,nan,nan
nonlinear,0.5,16,10,csm,0.056275385737309905,0.11492741169464975,nan,2.244690625208798e-16,nan
nonlinear,0.5,16,10,simple_average,0.056275385742934274,0.11492741171695495,nan,nan,nan
nonlinear,0.5,16,10,hebbian,176.39027360576063,372.2430578949206,nan,nan,nan
nonlinear,0.5,16,10,softmax,0.05626488415755461,0.11487976633052295,0.1,nan,nan
nonlinear,0.5,16,10,oracle_ridge,0.05627538573730991,0.11492741169464978,nan,nan,nan
nonlinear,0.5,16,11,csm,0.03630908000658627,0.06056403657259227,nan,3.161429078127284e-16,nan
nonlinear,0.5,16,11,simple_average,0.036309080047519426,0.06056403663605348,nan,nan,nan
nonlinear,0.5,16,11,hebbian,248.33504791513027,389.1313349831774,nan,nan,nan
nonlinear,0.5,16,11,softmax,0.03622972402106468,0.06043628445618925,0.1,nan,nan
nonlinear,0.5,16,11,oracle_ridge,0.03630908000658627,0.060564036572592204,nan,nan,nan
nonlinear,0.5,16,12,csm,0.07449441039460564,0.13522568273153332,nan,2.4567492866869305e-16,nan
nonlinear,0.5,16,12,simple_average,0.0744944104167315,0.13522568276159458,nan,nan,nan
nonlinear,0.5,16,12,hebbian,124.85926024373283,162.61529159667532,nan,nan,nan
nonlinear,0.5,16,12,softmax,0.07446891437640231,0.1352178854902788,0.1,nan,nan
nonlinear,0.5,16,12,oracle_ridge,0.07449441039460564,0.13522568273153332,nan,nan,nan
nonlinear,0.5,16,13,csm,0.05242457096847167,0.08688731244320282,nan,3.137100937634082e-16,nan
nonlinear,0.5,16,13,simple_average,0.052424570969370546,0.08688731245172018,nan,nan,nan
nonlinear,0.5,16,13,hebbian,137.98195069684667,183.6688202664109,nan,nan,nan
nonlinear,0.5,16,13,softmax,0.052419848897388696,0.08689800815085814,0.1,nan,nan
nonlinear,0.5,16,13,oracle_ridge,0.05242457096847164,0.08688731244320273,nan,nan,nan
nonlinear,0.5,16,14,csm,0.06037978953982616,0.09780172180063525,nan,1.9634336463105472e-16,nan
nonlinear,0.5,16,14,simple_average,0.06037978957226302,0.09780172189348679,nan,nan,nan
nonlinear,0.5,16,14,hebbian,170.07129166852314,236.68009434729612,nan,nan,nan
nonlinear,0.5,16,14,softmax,0.06031556710684293,0.09763317088660917,0.1,nan,nan
nonlinear,0.5,16,14,oracle_ridge,0.06037978953982616,0.09780172180063523,nan,nan,nan
nonlinear,0.5,16,15,csm,0.04590717814618116,0.09156424277647805,nan,1.9641649949455513e-16,nan
nonlinear,0.5,16,15,simple_average,0.045907178150533245,0.09156424279558575,nan,nan,nan
nonlinear,0.5,16,15,hebbian,112.24222309464032,158.08702821876696,nan,nan,nan
nonlinear,0.5,16,15,softmax,0.04590180505501101,0.09154801067897575,0.1,nan,nan
nonlinear,0.5,16,15,oracle_ridge,0.04590717814618116,0.09156424277647807,nan,nan,nan
nonlinear,1.0,1,0,csm,4.676071874027306,8.767186335127438,nan,1.5784921152180255e-16,nan
nonlinear,1.0,1,0,simple_average,4.676071965931893,8.76718651969246,nan,nan,nan
nonlinear,1.0,1,0,hebbian,4.676071965931893,8.76718651969246,nan,nan,nan
nonlinear,1.0,1,0,softmax,0.9444113846044924,1.6155060751063295,1.0,nan,nan
nonlinear,1.0,1,0,oracle_ridge,4.676071874027306,8.767186335127438,nan,nan,nan
nonlinear,1.0,1,1,csm,4.109422640909926,5.735146193036207,nan,2.6801726821310483e-16,nan
nonlinear,1.0,1,1,simple_average,4.109422717837773,5.73514630362623,nan,nan,nan
nonlinear,1.0,1,1,hebbian,4.109422717837774,5.735146303626232,nan,nan,nan
nonlinear,1.0,1,1,softmax,1.0405813659786467,1.2174496811937472,1.0,nan,nan
nonlinear,1.0,1,1,oracle_ridge,4.1094226409099255,5.735146193036207,nan,nan,nan
nonlinear,1.0,1,2,csm,3.627520544538735,6.813781176066362,nan,3.1576412954990607e-16,nan
nonlinear,1.0,1,2,simple_average,3.6275206153736135,6.813781324550247,nan,nan,nan
nonlinear,1.0,1,2,hebbian,3.627520615373613,6.813781324550244,nan,nan,nan
nonlinear,1.0,1,2,softmax,0.6470537237745444,1.1038303177763713,1.0,nan,nan
nonlinear,1.0,1,2,oracle_ridge,3.6275205445387355,6.813781176066363,nan,nan,nan
nonlinear,1.0,1,3,csm,4.19697827209361,6.806389856548811,nan,2.9895431449428067e-16,nan
nonlinear,1.0,1,3,simple_average,4.1969783703042705,6.806390019978292,nan,nan,nan
nonlinear,1.0,1,3,hebbian,4.19697837030427,6.80639001997829,nan,nan,nan
nonlinear,1.0,1,3,softmax,0.4066366124773552,0.6451709636769671,1.0,nan,nan
nonlinear,1.0,1,3,oracle_ridge,4.196978272093611,6.806389856548814,nan,nan,nan
nonlinear,1.0,1,4,csm,4.784912439003532,9.180129099417465,nan,3.8199156938954086e-16,nan
nonlinear,1.0,1,4,simple_average,4.784912540436816,9.180129289355385,nan,nan,nan
nonlinear,1.0,1,4,hebbian,4.784912540436816,9.180129289355389,nan,nan,nan
nonlinear,1.0,1,4,softmax,1.5137577573176384,2.1590551560168447,1.0,nan,nan
nonlinear,1.0,1,4,oracle_ridge,4.784912439003531,9.180129099417462,nan,nan,nan
nonlinear,1.0,1,5,csm,1.790615129871036,2.9898002468305855,nan,2.679695761228997e-16,nan
nonlinear,1.0,1,5,simple_average,1.7906151684081217,2.989800297329445,nan,nan,nan
nonlinear,1.0,1,5,hebbian,1.7906151684081206,2.9898002973294444,nan,nan,nan
nonlinear,1.0,1,5,softmax,0.5660077830083512,0.852810472953232,1.0,nan,nan
nonlinear,1.0,1,5,oracle_ridge,1.7906151298710362,2.9898002468305855,nan,nan,nan
nonlinear,1.0,1,6,csm,5.145514366520671,8.920716805480403,nan,3.2371212845003594e-16,nan
nonlinear,1.0,1,6,simple_average,5.145514478074156,8.92071698839825,nan,nan,nan
nonlinear,1.0,1,6,hebbian,5.145514478074157,8.920716988398253,nan,nan,nan
nonlinear,1.0,1,6,softmax,0.8512775344964724,1.8450404266293654,1.0,nan,nan
nonlinear,1.0,1,6,oracle_ridge,5.145514366520673,8.920716805480406,nan,nan,nan
nonlinear,1.0,1,7,csm,3.6979200725115207,5.4196457188825296,nan,3.4833435775597293e-16,nan
nonlinear,1.0,1,7,simple_average,3.6979201444522833,5.419645811377258,nan,nan,nan
nonlinear,1.0,1,7,hebbian,3.697920144452282,5.419645811377258,nan,nan,nan
nonlinear,1.0,1,7,softmax,0.8181963842071291,1.5269902930179242,1.0,nan,nan
nonlinear,1.0,1,7,oracle_ridge,3.697920072511522,5.419645718882533,nan,nan,nan
nonlinear,1.0,1,8,csm,2.6663733936556633,5.5346299679221564,nan,2.595594221652478e-16,nan
nonlinear,1.0,1,8,simple_average,2.6663734539264365,5.534630087951714,nan,nan,nan
nonlinear,1.0,1,8,hebbian,2.6663734539264374,5.534630087951716,nan,nan,nan
nonlinear,1.0,1,8,softmax,0.6144391954161171,0.8313743544722273,1.0,nan,nan
nonlinear,1.0,1,8,oracle_ridge,2.6663733936556637,5.534629967922158,nan,nan,nan
nonlinear,1.0,1,9,csm,2.0114330518202577,3.238912358061569,nan,2.403513807725963e-16,nan
nonlinear,1.0,1,9,simple_average,2.011433092198641,3.2389124170489194,nan,nan,nan
nonlinear,1.0,1,9,hebbian,2.011433092198641,3.2389124170489194,nan,nan,nan
nonlinear,1.0,1,9,softmax,0.6039219344354917,1.2713680747425522,1.0,nan,nan
nonlinear,1.0,1,9,oracle_ridge,2.0114330518202577,3.2389123580615675,nan,nan,nan
nonlinear,1.0,1,10,csm,3.967201090223025,7.961972244037872,nan,2.5982432389626197e-16,nan
nonlinear,1.0,1,10,simple_average,3.9672011641236136,7.961972392888999,nan,nan,nan
nonlinear,1.0,1,10,hebbian,3.9672011641236127,7.961972392888997,nan,nan,nan
nonlinear,1.0,1,10,softmax,1.7355955305624349,3.5325067942912143,1.0,nan,nan
nonlinear,1.0,1,10,oracle_ridge,3.967201090223025,7.96197224403787,nan,nan,nan
nonlinear,1.0,1,11,csm,4.7043015350812505,7.475261089992169,nan,3.014950754393732e-16,nan
nonlinear,1.0,1,11,simple_average,4.7043016222612835,7.475261209762758,nan,nan,nan
nonlinear,1.0,1,11,hebbian,4.704301622261283,7.47526120976276,nan,nan,nan
nonlinear,1.0,1,11,softmax,1.2837236761393611,2.2158765401861524,1.0,nan,nan
nonlinear,1.0,1,11,oracle_ridge,4.704301535081249,7.475261089992168,nan,nan,nan
nonlinear,1.0,1,12,csm,3.043319955132512,5.344687854054883,nan,2.0284686476167312e-16,nan
nonlinear,1.0,1,12,simple_average,3.0433200218951297,5.344687975621933,nan,nan,nan
nonlinear,1.0,1,12,hebbian,3.0433200218951297,5.344687975621933,nan,nan,nan
nonlinear,1.0,1,12,softmax,0.7545118011978363,1.1905625825529302,1.0,nan,nan
nonlinear,1.0,1,12,oracle_ridge,3.043319955132513,5.344687854054883,nan,nan,nan
nonlinear,1.0,1,13,csm,3.759937499014568,7.237413700634814,nan,2.5478379810700764e-16,nan
nonlinear,1.0,1,13,simple_average,3.7599375830173885,7.2374138423432814,nan,nan,nan
nonlinear,1.0,1,13,hebbian,3.7599375830173907,7.237413842343286,nan,nan,nan
nonlinear,1.0,1,13,softmax,0.5365166975887734,0.8445888463757457,1.0,nan,nan
nonlinear,1.0,1,13,oracle_ridge,3.759937499014568,7.237413700634816,nan,nan,nan
nonlinear,1.0,1,14,csm,4.04131109784505,6.316475087100712,nan,2.9535990033583105e-16,nan
nonlinear,1.0,1,14,simple_average,4.04131118689015,6.316475212074674,nan,nan,nan
nonlinear,1.0,1,14,hebbian,4.041311186890151,6.316475212074676,nan,nan,nan
nonlinear,1.0,1,14,softmax,0.4303831264002329,1.01002396690384,1.0,nan,nan
nonlinear,1.0,1,14,oracle_ridge,4.04131109784505,6.31647508710071,nan,nan,nan
nonlinear,1.0,1,15,csm,4.445225540905005,6.960632756202682,nan,3.051608638414815e-16,nan
nonlinear,1.0,1,15,simple_average,4.44522562198831,6.960632877555599,nan,nan,nan
nonlinear,1.0,1,15,hebbian,4.445225621988308,6.960632877555597,nan,nan,nan
nonlinear,1.0,1,15,softmax,0.9119432551673916,1.5218943553661255,1.0,nan,nan
nonlinear,1.0,1,15,oracle_ridge,4.445225540905004,6.960632756202679,nan,nan,nan
nonlinear,1.0,2,0,csm,1.817677750075008,3.1411344806964565,nan,2.370912190942388e-16,nan
nonlinear,1.0,2,0,simple_average,1.81767776529911,3.1411345072004626,nan,nan,nan
nonlinear,1.0,2,0,hebbian,6.91392046570922,10.355331385125924,nan,nan,nan
nonlinear,1.0,2,0,softmax,0.7907521949881406,1.2814447464215137,1.0,nan,nan
nonlinear,1.0,2,0,oracle_ridge,1.817677750075008,3.1411344806964574,nan,nan,nan
nonlinear,1.0,2,1,csm,3.3683411381749,5.928325904122093,nan,2.2380608773727176e-16,nan
nonlinear,1.0,2,1,simple_average,3.3683411737521753,5.928325971237079,nan,nan,nan
nonlinear,1.0,2,1,hebbian,15.030151934540307,27.220820008166758,nan,nan,nan
nonlinear,1.0,2,1,softmax,0.6829471862731953,1.1245912124598652,1.0,nan,nan
nonlinear,1.0,2,1,oracle_ridge,3.3683411381749,5.928325904122093,nan,nan,nan
nonlinear,1.0,2,2,csm,2.0820731402841806,3.5968777178769313,nan,2.9776835694991955e-16,nan
nonlinear,1.0,2,2,simple_average,2.0820731596883553,3.5968777522390214,nan,nan,nan
nonlinear,1.0,2,2,hebbian,8.443738350891904,14.3929009994941,nan,nan,nan
nonlinear,1.0,2,2,softmax,0.9387022260005922,1.5305223147100164,1.0,nan,nan
nonlinear,1.0,2,2,oracle_ridge,2.08207314028418,3.5968777178769313,nan,nan,nan
nonlinear,1.0,2,3,csm,1.5685780291490767,2.272668325079386,nan,2.3145512619048445e-16,nan
nonlinear,1.0,2,3,simple_average,1.5685780439278987,2.2726683452718355,nan,nan,nan
nonlinear,1.0,2,3,hebbian,6.696576863807715,9.465676765310418,nan,nan,nan
nonlinear,1.0,2,3,softmax,0.6196463837120683,1.3357407745109422,1.0,nan,nan
nonlinear,1.0,2,3,oracle_ridge,1.5685780291490765,2.272668325079386,nan,nan,nan
nonlinear,1.0,2,4,csm,2.3221340728106026,3.2403768369050296,nan,3.4478855039693937e-16,nan
nonlinear,1.0,2,4,simple_average,2.3221340997687383,3.240376879794041,nan,nan,nan
nonlinear,1.0,2,4,hebbian,11.740455060994844,17.287444494415553,nan,nan,nan
nonlinear,1.0,2,4,softmax,0.7308824033047951,1.0671199165097747,0.5,nan,nan
nonlinear,1.0,2,4,oracle_ridge,2.322134072810602,3.2403768369050288,nan,nan,nan
nonlinear,1.0,2,5,csm,1.8052250476724745,2.8883991342274604,nan,3.1799760094045185e-16,nan
nonlinear,1.0,2,5,simple_average,1.8052250662787033,2.8883991665979356,nan,nan,nan
nonlinear,1.0,2,5,hebbian,8.139740251781127,13.353808167784015,nan,nan,nan
nonlinear,1.0,2,5,softmax,0.8999608850079646,1.3437705434042244,0.5,nan,nan
nonlinear,1.0,2,5,oracle_ridge,1.8052250476724745,2.888399134227461,nan,nan,nan
nonlinear,1.0,2,6,csm,1.9818559777963864,2.8806443578824807,nan,2.466680635008456e-16,nan
nonlinear,1.0,2,6,simple_average,1.9818559970611298,2.8806443935896615,nan,nan,nan
nonlinear,1.0,2,6,hebbian,8.865577822471415,13.785466364299486,nan,nan,nan
nonlinear,1.0,2,6,softmax,0.9098523757128057,1.7475919636045938,0.5,nan,nan
nonlinear,1.0,2,6,oracle_ridge,1.9818559777963867,2.880644357882481,nan,nan,nan
nonlinear,1.0,2,7,csm,2.098331318562745,3.1708041995252647,nan,3.2950681866074594e-16,nan
nonlinear,1.0,2,7,simple_average,2.098331340518547,3.1708042384050836,nan,nan,nan
nonlinear,1.0,2,7,hebbian,9.500621406882244,15.856831306291262,nan,nan,nan
nonlinear,1.0,2,7,softmax,0.957823612886294,1.334413284547595,1.0,nan,nan
