data_model,trial,query_index,distance_outside_observed_span,uncertainty,predicted_total_mse,actual_squared_error,normalized_squared_error,coordinate_95_coverage
laplace,5,23,0.0,0.11111111111111112,0.4444444444444445,0.10409152236940941,0.23420592533117116,1.0
laplace,5,24,0.25,0.16666666666666663,0.6666666666666665,0.7239786441483235,1.0859679662224855,1.0
laplace,5,25,0.25,0.16666666666666669,0.6666666666666667,0.3271355213305255,0.49070328199578817,1.0
laplace,5,26,0.25,0.16666666666666666,0.6666666666666666,0.9374211673693913,1.406131751054087,0.75
laplace,5,27,0.25,0.16666666666666669,0.6666666666666667,0.7092379568443277,1.0638569352664913,1.0
laplace,5,28,0.25,0.16666666666666674,0.666666666666667,0.11661553771418573,0.17492330657127853,1.0
laplace,5,29,0.25,0.16666666666666663,0.6666666666666665,0.5975174315813392,0.896276147372009,1.0
laplace,5,30,0.25,0.16666666666666666,0.6666666666666666,0.4571610729526222,0.6857416094289334,1.0
laplace,5,31,0.25,0.16666666666666669,0.6666666666666667,0.19358297516960815,0.2903744627544122,1.0
laplace,5,32,0.25,0.16666666666666666,0.6666666666666666,0.6480043567332501,0.9720065350998751,1.0
laplace,5,33,0.25,0.1666666666666666,0.6666666666666664,0.5763605696787424,0.8645408545181139,1.0
laplace,5,34,0.25,0.1666666666666668,0.6666666666666672,0.5552529254967501,0.8328793882451245,1.0
laplace,5,35,0.25,0.1666666666666667,0.6666666666666669,0.09192749747643542,0.1378912462146531,1.0
laplace,5,36,0.25,0.1666666666666667,0.6666666666666669,0.4003111743304938,0.6004667614957405,1.0
laplace,5,37,0.25,0.1666666666666667,0.6666666666666669,0.2646720160803411,0.3970080241205115,1.0
laplace,5,38,0.25,0.16666666666666666,0.6666666666666666,0.6601672874235762,0.9902509311353643,1.0
laplace,5,39,0.25,0.16666666666666669,0.6666666666666667,0.645126723788033,0.9676900856820495,1.0
laplace,5,40,0.25,0.16666666666666669,0.6666666666666667,0.7473728976187316,1.1210593464280973,1.0
laplace,5,41,0.25,0.16666666666666666,0.6666666666666666,0.6953747340643397,1.0430621010965095,1.0
laplace,5,42,0.25,0.16666666666666669,0.6666666666666667,0.32650387889023746,0.48975581833535614,1.0
laplace,5,43,0.25,0.16666666666666674,0.666666666666667,1.22442825698703,1.836642385480544,1.0
laplace,5,44,0.25,0.16666666666666663,0.6666666666666665,0.3110168700794188,0.4665253051191283,1.0
laplace,5,45,0.25,0.16666666666666663,0.6666666666666665,0.4191601885630737,0.6287402828446107,1.0
laplace,5,46,0.25,0.1666666666666667,0.6666666666666669,1.0238177729891818,1.5357266594837722,0.75
laplace,5,47,0.25,0.16666666666666663,0.6666666666666665,0.2641728356996484,0.39625925354947267,1.0
laplace,5,48,0.5,0.33333333333333326,1.333333333333333,1.6829893060727408,1.2622419795545559,0.75
laplace,5,49,0.5,0.33333333333333304,1.3333333333333321,0.7827043761887184,0.5870282821415392,1.0
laplace,5,50,0.5,0.33333333333333315,1.3333333333333326,0.6041597035450629,0.4531197776587974,1.0
laplace,5,51,0.5,0.3333333333333333,1.3333333333333333,1.3139245063089204,0.9854433797316904,1.0
laplace,5,52,0.5,0.33333333333333315,1.3333333333333326,0.12556451298612678,0.09417338473959513,1.0
laplace,5,53,0.5,0.3333333333333333,1.3333333333333333,1.1753573755281566,0.8815180316461174,1.0
laplace,5,54,0.5,0.3333333333333333,1.3333333333333333,1.0929966761825238,0.8197475071368929,1.0
laplace,5,55,0.5,0.33333333333333326,1.333333333333333,2.1009364729925952,1.5757023547444469,0.75
laplace,5,56,0.5,0.3333333333333333,1.3333333333333333,0.5324159276708404,0.39931194575313034,1.0
laplace,5,57,0.5,0.33333333333333337,1.3333333333333335,2.0615710755815795,1.5461783066861845,0.75
laplace,5,58,0.5,0.3333333333333333,1.3333333333333333,0.045907220678858746,0.03443041550914406,1.0
laplace,5,59,0.5,0.3333333333333334,1.3333333333333337,1.7138336535762826,1.2853752401822116,0.75
laplace,5,60,0.5,0.33333333333333365,1.3333333333333346,1.147092846601102,0.8603196349508256,1.0
laplace,5,61,0.5,0.33333333333333326,1.333333333333333,3.3386406419535866,2.5039804814651907,0.75
laplace,5,62,0.5,0.3333333333333332,1.3333333333333328,0.5155429034224839,0.3866571775668631,1.0
laplace,5,63,0.5,0.3333333333333334,1.3333333333333337,0.22724259185809306,0.17043194389356975,1.0
laplace,5,64,0.5,0.3333333333333333,1.3333333333333333,1.415026346834639,1.0612697601259793,1.0
laplace,5,65,0.5,0.33333333333333315,1.3333333333333326,1.2319653314082257,0.9239739985561698,1.0
laplace,5,66,0.5,0.33333333333333326,1.333333333333333,0.5752637915188846,0.43144784363916355,1.0
laplace,5,67,0.5,0.3333333333333334,1.3333333333333337,0.5500841479493405,0.4125631109620052,1.0
laplace,5,68,0.5,0.3333333333333332,1.3333333333333328,0.9052154157597225,0.6789115618197922,1.0
laplace,5,69,0.5,0.3333333333333332,1.3333333333333328,0.8371345346051188,0.6278509009538393,1.0
laplace,5,70,0.5,0.3333333333333332,1.3333333333333328,1.9024217354361634,1.4268163015771231,0.75
laplace,5,71,0.5,0.3333333333333333,1.3333333333333333,1.6324235712023538,1.2243176784017655,1.0
laplace,5,72,0.75,0.6111111111111108,2.4444444444444433,3.4701808357945,1.4196194328250233,0.75
laplace,5,73,0.75,0.6111111111111114,2.4444444444444455,0.593002870628535,0.242592083438946,1.0
laplace,5,74,0.75,0.6111111111111113,2.444444444444445,1.192571944902748,0.4878703410965786,1.0
laplace,5,75,0.75,0.611111111111111,2.444444444444444,1.1689493471320433,0.47820655109947235,1.0
laplace,5,76,0.75,0.611111111111111,2.444444444444444,4.001839385723816,1.6371161123415612,0.75
laplace,5,77,0.75,0.6111111111111112,2.4444444444444446,1.7951818618313644,0.7343925798401035,1.0
laplace,5,78,0.75,0.611111111111111,2.444444444444444,0.5993195003009834,0.24517615921403868,1.0
laplace,5,79,0.75,0.6111111111111112,2.4444444444444446,0.9226886165857122,0.37746352496688224,1.0
laplace,5,80,0.75,0.6111111111111109,2.4444444444444438,1.4165213877557303,0.579486022263708,1.0
laplace,5,81,0.75,0.611111111111111,2.444444444444444,2.2663043285316027,0.9271244980356558,1.0
laplace,5,82,0.75,0.6111111111111109,2.4444444444444438,1.0543559785054724,0.4313274457522388,1.0
laplace,5,83,0.75,0.6111111111111107,2.444444444444443,0.6411849395871151,0.2623029298310927,1.0
laplace,5,84,0.75,0.6111111111111109,2.4444444444444438,2.6779163557048604,1.095511236424716,1.0
laplace,5,85,0.75,0.611111111111111,2.444444444444444,1.093092315896197,0.44717412923026245,1.0
laplace,5,86,0.75,0.6111111111111114,2.4444444444444455,1.3641770554144306,0.5580724317604486,1.0
laplace,5,87,0.75,0.611111111111111,2.444444444444444,3.8327374031469477,1.5679380285601152,1.0
laplace,5,88,0.75,0.611111111111111,2.444444444444444,0.939841568487757,0.38448064165408247,1.0
laplace,5,89,0.75,0.6111111111111112,2.4444444444444446,2.03970309683074,0.83442399415803,1.0
laplace,5,90,0.75,0.6111111111111115,2.444444444444446,5.390993415571633,2.205406397279303,0.75
laplace,5,91,0.75,0.6111111111111108,2.4444444444444433,3.593080775266763,1.469896680790949,1.0
laplace,5,92,0.75,0.6111111111111113,2.444444444444445,1.0818042945899473,0.4425563023322511,1.0
laplace,5,93,0.75,0.6111111111111109,2.4444444444444438,0.4677323158704292,0.19134503831063018,1.0
laplace,5,94,0.75,0.6111111111111114,2.4444444444444455,2.2590976689432853,0.9241763191131618,1.0
laplace,5,95,0.75,0.611111111111111,2.444444444444444,4.935486675892772,2.0190627310470433,0.75
laplace,5,96,1.0,1.0000000000000007,4.000000000000003,3.55078079667945,0.887695199169862,1.0
laplace,5,97,1.0,1.0000000000000002,4.000000000000001,2.0271169486455514,0.5067792371613877,1.0
laplace,5,98,1.0,1.0000000000000004,4.000000000000002,0.6263795739719592,0.15659489349298972,1.0
laplace,5,99,1.0,1.0,4.0,2.8002648312747085,0.7000662078186771,1.0
laplace,5,100,1.0,1.0000000000000007,4.000000000000003,1.7732238444061212,0.44330596110153003,1.0
laplace,5,101,1.0,0.9999999999999999,3.9999999999999996,2.9011184879474956,0.725279621986874,1.0
laplace,5,102,1.0,1.0000000000000004,4.000000000000002,2.8755374686834294,0.718884367170857,1.0
laplace,5,103,1.0,1.0000000000000004,4.000000000000002,2.3121474622775944,0.5780368655693984,1.0
laplace,5,104,1.0,1.0000000000000007,4.000000000000003,2.870565091912595,0.7176412729781483,1.0
laplace,5,105,1.0,0.9999999999999999,3.9999999999999996,3.64688861368586,0.9117221534214651,1.0
laplace,5,106,1.0,1.0,4.0,2.933514546948654,0.7333786367371635,1.0
laplace,5,107,1.0,0.9999999999999999,3.9999999999999996,3.8810448755424876,0.970261218885622,1.0
laplace,5,108,1.0,1.0000000000000002,4.000000000000001,0.6447477286701899,0.16118693216754745,1.0
laplace,5,109,1.0,1.0,4.0,2.6903521799756156,0.6725880449939039,1.0
laplace,5,110,1.0,0.9999999999999992,3.999999999999997,3.022722216387767,0.7556805540969423,1.0
laplace,5,111,1.0,0.9999999999999996,3.9999999999999982,3.386520363165128,0.8466300907912824,1.0
laplace,5,112,1.0,1.0000000000000007,4.000000000000003,2.843095262654322,0.7107738156635801,1.0
laplace,5,113,1.0,1.0000000000000007,4.000000000000003,0.708239224594833,0.17705980614870814,1.0
laplace,5,114,1.0,0.9999999999999997,3.9999999999999987,5.64083118849334,1.4102077971233355,0.75
laplace,5,115,1.0,0.9999999999999997,3.9999999999999987,3.1247227230387593,0.78118068075969,1.0
laplace,5,116,1.0,0.9999999999999998,3.999999999999999,2.562655868973528,0.6406639672433821,1.0
laplace,5,117,1.0,0.9999999999999992,3.999999999999997,1.2810848377011776,0.32027120942529463,1.0
laplace,5,118,1.0,0.9999999999999999,3.9999999999999996,1.7896642297585998,0.44741605743965,1.0
laplace,5,119,1.0,0.9999999999999992,3.999999999999997,4.603482782978344,1.150870695744587,1.0
laplace,6,0,0.0,0.11111111111111113,0.44444444444444453,0.23912153454539994,0.5380234527271498,1.0
laplace,6,1,0.0,0.11111111111111112,0.4444444444444445,0.31705693849451333,0.713378111612655,1.0
laplace,6,2,0.0,0.11111111111111112,0.4444444444444445,0.29158627056378444,0.656069108768515,1.0
laplace,6,3,0.0,0.11111111111111109,0.44444444444444436,0.25316151116984204,0.5696134001321447,1.0
laplace,6,4,0.0,0.11111111111111116,0.44444444444444464,0.1732282859891392,0.389763643475563,1.0
laplace,6,5,0.0,0.11111111111111115,0.4444444444444446,0.01940261935940433,0.043655893558659724,1.0
laplace,6,6,0.0,0.11111111111111116,0.44444444444444464,0.15450244170935462,0.3476304938460477,1.0
laplace,6,7,0.0,0.11111111111111112,0.4444444444444445,0.3191025613442427,0.717980763024546,1.0
laplace,6,8,0.0,0.11111111111111116,0.44444444444444464,0.40006390019033056,0.9001437754282433,1.0
laplace,6,9,0.0,0.11111111111111106,0.44444444444444425,0.463094511959495,1.0419626519088643,1.0
laplace,6,10,0.0,0.11111111111111112,0.4444444444444445,0.2265264205046045,0.5096844461353601,1.0
laplace,6,11,0.0,0.11111111111111112,0.4444444444444445,0.1424879829838835,0.32059796171373783,1.0
laplace,6,12,0.0,0.11111111111111113,0.44444444444444453,0.461494933041367,1.0383635993430755,1.0
laplace,6,13,0.0,0.11111111111111116,0.44444444444444464,0.7670395074711268,1.7258388918100345,1.0
laplace,6,14,0.0,0.11111111111111113,0.44444444444444453,0.24145927991773747,0.5432833798149092,1.0
laplace,6,15,0.0,0.11111111111111112,0.4444444444444445,0.3497764182277865,0.7869969410125196,1.0
laplace,6,16,0.0,0.11111111111111113,0.44444444444444453,0.09330473193411051,0.20993564685174862,1.0
laplace,6,17,0.0,0.11111111111111112,0.4444444444444445,0.36367418813334446,0.8182669233000249,1.0
laplace,6,18,0.0,0.11111111111111112,0.4444444444444445,0.6005269040462965,1.351185534104167,0.75
laplace,6,19,0.0,0.11111111111111108,0.4444444444444443,0.263224136526202,0.5922543071839548,1.0
laplace,6,20,0.0,0.11111111111111116,0.44444444444444464,0.6163408667524584,1.3867669501930306,1.0
laplace,6,21,0.0,0.1111111111111111,0.4444444444444444,0.6496658447889293,1.461748150775091,0.75
laplace,6,22,0.0,0.11111111111111112,0.4444444444444445,0.11890838608864679,0.26754386869945523,1.0
laplace,6,23,0.0,0.11111111111111113,0.44444444444444453,0.34076757065813384,0.766727033980801,1.0
laplace,6,24,0.25,0.16666666666666669,0.6666666666666667,0.8826032280356573,1.3239048420534858,0.75
laplace,6,25,0.25,0.16666666666666666,0.6666666666666666,0.04386195242648511,0.06579292863972766,1.0
laplace,6,26,0.25,0.16666666666666669,0.6666666666666667,0.8749728350049066,1.3124592525073597,0.75
laplace,6,27,0.25,0.16666666666666669,0.6666666666666667,0.5282526538219019,0.7923789807328527,1.0
laplace,6,28,0.25,0.16666666666666677,0.6666666666666671,1.9078574309631737,2.861786146444759,0.75
laplace,6,29,0.25,0.16666666666666663,0.6666666666666665,1.2519168477747402,1.8778752716621108,1.0
laplace,6,30,0.25,0.16666666666666674,0.666666666666667,0.6946656790484107,1.0419985185726155,1.0
laplace,6,31,0.25,0.16666666666666663,0.6666666666666665,0.28911914202377254,0.4336787130356589,1.0
laplace,6,32,0.25,0.16666666666666663,0.6666666666666665,0.16091432531304173,0.24137148796956265,1.0
laplace,6,33,0.25,0.16666666666666677,0.6666666666666671,0.5210325550041529,0.7815488325062289,1.0
laplace,6,34,0.25,0.16666666666666669,0.6666666666666667,0.8123002638118484,1.2184503957177724,1.0
laplace,6,35,0.25,0.16666666666666674,0.666666666666667,0.4894293250462699,0.7341439875694046,1.0
laplace,6,36,0.25,0.16666666666666666,0.6666666666666666,1.1904509763961026,1.785676464594154,0.75
laplace,6,37,0.25,0.16666666666666677,0.6666666666666671,0.39767886234201527,0.5965182935130225,1.0
laplace,6,38,0.25,0.1666666666666667,0.6666666666666669,0.21785034790247632,0.3267755218537144,1.0
laplace,6,39,0.25,0.1666666666666667,0.6666666666666669,0.5439504910118845,0.8159257365178265,1.0
laplace,6,40,0.25,0.16666666666666669,0.6666666666666667,0.9767834183989965,1.4651751275984946,1.0
laplace,6,41,0.25,0.1666666666666667,0.6666666666666669,0.5795520460414723,0.8693280690622082,1.0
laplace,6,42,0.25,0.16666666666666669,0.6666666666666667,0.3680868986641829,0.5521303479962744,1.0
laplace,6,43,0.25,0.1666666666666667,0.6666666666666669,0.7717897819762474,1.1576846729643708,1.0
laplace,6,44,0.25,0.16666666666666674,0.666666666666667,0.6424783324884212,0.9637174987326315,1.0
laplace,6,45,0.25,0.16666666666666669,0.6666666666666667,0.49325116223080634,0.7398767433462095,1.0
laplace,6,46,0.25,0.16666666666666669,0.6666666666666667,0.6438991474392767,0.965848721158915,1.0
laplace,6,47,0.25,0.16666666666666669,0.6666666666666667,0.3318733194171942,0.4978099791257913,1.0
laplace,6,48,0.5,0.3333333333333334,1.3333333333333337,1.835142207156521,1.3763566553673905,0.75
laplace,6,49,0.5,0.3333333333333334,1.3333333333333337,0.31640319658850313,0.2373023974413773,1.0
laplace,6,50,0.5,0.3333333333333334,1.3333333333333337,1.2861968922337499,0.9646476691753122,1.0
laplace,6,51,0.5,0.3333333333333333,1.3333333333333333,1.5199548941756555,1.1399661706317417,1.0
laplace,6,52,0.5,0.3333333333333333,1.3333333333333333,2.0681048968133697,1.5510786726100274,1.0
laplace,6,53,0.5,0.3333333333333334,1.3333333333333337,1.0756714549003363,0.806753591175252,1.0
laplace,6,54,0.5,0.3333333333333334,1.3333333333333337,1.2409098715473732,0.9306824036605297,1.0
laplace,6,55,0.5,0.3333333333333334,1.3333333333333337,3.4204648572479184,2.565348642935938,0.75
laplace,6,56,0.5,0.3333333333333335,1.333333333333334,2.1092525783944445,1.5819394337958326,1.0
laplace,6,57,0.5,0.33333333333333337,1.3333333333333335,1.2456768675251189,0.934257650643839,1.0
laplace,6,58,0.5,0.3333333333333333,1.3333333333333333,0.6131142274962942,0.45983567062222064,1.0
laplace,6,59,0.5,0.3333333333333334,1.3333333333333337,0.19153908311229773,0.14365431233422327,1.0
laplace,6,60,0.5,0.3333333333333335,1.333333333333334,0.4367870741923112,0.32759030564423325,1.0
laplace,6,61,0.5,0.33333333333333354,1.3333333333333341,1.0531360171810287,0.789852012885771,1.0
laplace,6,62,0.5,0.3333333333333333,1.3333333333333333,3.1958516548869267,2.396888741165195,0.75
laplace,6,63,0.5,0.33333333333333337,1.3333333333333335,0.5727441777075033,0.4295581332806274,1.0
laplace,6,64,0.5,0.33333333333333326,1.333333333333333,2.967243826378808,2.2254328697841066,0.75
laplace,6,65,0.5,0.33333333333333337,1.3333333333333335,0.39111245383827586,0.29333434037870687,1.0
laplace,6,66,0.5,0.3333333333333332,1.3333333333333328,1.8208612224148273,1.365645916811121,1.0
laplace,6,67,0.5,0.33333333333333337,1.3333333333333335,2.1808511854223718,1.6356383890667787,0.75
laplace,6,68,0.5,0.3333333333333332,1.3333333333333328,0.5128480166965895,0.3846360125224423,1.0
laplace,6,69,0.5,0.3333333333333335,1.333333333333334,1.1128967828832286,0.8346725871624211,1.0
laplace,6,70,0.5,0.33333333333333337,1.3333333333333335,0.16122671306565914,0.12092003479924435,1.0
laplace,6,71,0.5,0.3333333333333335,1.333333333333334,0.16938879835496204,0.12704159876622148,1.0
laplace,6,72,0.75,0.6111111111111113,2.444444444444445,3.0449225132567665,1.245650119059586,0.75
laplace,6,73,0.75,0.611111111111111,2.444444444444444,2.553294785381592,1.0445296849288332,1.0
laplace,6,74,0.75,0.6111111111111112,2.4444444444444446,1.35506087415227,0.5543430848804741,1.0
laplace,6,75,0.75,0.611111111111111,2.444444444444444,2.900809816287928,1.1866949248450616,1.0
laplace,6,76,0.75,0.6111111111111119,2.4444444444444478,3.3590210823574815,1.3741449882371497,1.0
laplace,6,77,0.75,0.611111111111111,2.444444444444444,2.0992490311541077,0.8587836945630442,1.0
laplace,6,78,0.75,0.6111111111111108,2.4444444444444433,1.0520538760972065,0.43038567658522103,1.0
laplace,6,79,0.75,0.6111111111111112,2.4444444444444446,2.3573880733442003,0.9643860300044454,1.0
laplace,6,80,0.75,0.6111111111111114,2.4444444444444455,5.216774314537444,2.1341349468562263,0.75
laplace,6,81,0.75,0.6111111111111112,2.4444444444444446,0.7681989686767194,0.3142632144586579,1.0
laplace,6,82,0.75,0.6111111111111113,2.444444444444445,2.8344133062900068,1.159532716209548,1.0
laplace,6,83,0.75,0.611111111111111,2.444444444444444,0.8716080838057096,0.35656694337506306,1.0
laplace,6,84,0.75,0.6111111111111114,2.4444444444444455,3.3996112941626526,1.3907500748847208,0.75
laplace,6,85,0.75,0.6111111111111113,2.444444444444445,2.6052624567678158,1.0657891868595608,1.0
laplace,6,86,0.75,0.611111111111111,2.444444444444444,4.484407539159999,1.8345303569290907,0.75
laplace,6,87,0.75,0.6111111111111115,2.444444444444446,1.6891716615918477,0.69102477065121,1.0
laplace,6,88,0.75,0.611111111111111,2.444444444444444,3.674036892302882,1.5030150923057246,1.0
laplace,6,89,0.75,0.6111111111111112,2.4444444444444446,2.443418048038129,0.9995801105610527,1.0
laplace,6,90,0.75,0.6111111111111113,2.444444444444445,3.0879242931285997,1.2632417562798814,1.0
laplace,6,91,0.75,0.6111111111111113,2.444444444444445,1.8935838744529314,0.7746479486398353,1.0
laplace,6,92,0.75,0.611111111111111,2.444444444444444,1.2891974049690988,0.5273989383964496,1.0
laplace,6,93,0.75,0.6111111111111112,2.4444444444444446,2.970682013022209,1.2152790053272673,1.0
laplace,6,94,0.75,0.6111111111111113,2.444444444444445,2.599104408452903,1.0632699852761873,1.0
laplace,6,95,0.75,0.6111111111111112,2.4444444444444446,1.961357692855052,0.8023736016225212,1.0
laplace,6,96,1.0,1.0000000000000002,4.000000000000001,0.6034237999459177,0.1508559499864794,1.0
laplace,6,97,1.0,1.0000000000000004,4.000000000000002,2.299618883216304,0.5749047208040757,1.0
laplace,6,98,1.0,0.9999999999999996,3.9999999999999982,4.067347205979584,1.0168368014948965,1.0
laplace,6,99,1.0,0.9999999999999998,3.999999999999999,1.4121116390201984,0.35302790975504966,1.0
laplace,6,100,1.0,1.0000000000000004,4.000000000000002,6.835691793350028,1.7089229483375064,0.75
laplace,6,101,1.0,1.0000000000000002,4.000000000000001,2.616062945269272,0.6540157363173179,1.0
laplace,6,102,1.0,1.0000000000000004,4.000000000000002,6.370141993466656,1.5925354983666633,0.75
laplace,6,103,1.0,1.0000000000000002,4.000000000000001,1.5025266091079756,0.3756316522769938,1.0
laplace,6,104,1.0,1.0000000000000002,4.000000000000001,9.56500730349267,2.391251825873167,0.75
laplace,6,105,1.0,1.0000000000000004,4.000000000000002,1.6088372610374164,0.40220931525935394,1.0
laplace,6,106,1.0,1.0000000000000004,4.000000000000002,3.2176484959705887,0.8044121239926468,1.0
laplace,6,107,1.0,1.0,4.0,3.947791742808598,0.9869479357021494,1.0
laplace,6,108,1.0,0.9999999999999999,3.9999999999999996,1.1990986581668743,0.29977466454171864,1.0
laplace,6,109,1.0,1.0,4.0,1.6086695349775633,0.4021673837443908,1.0
laplace,6,110,1.0,0.9999999999999999,3.9999999999999996,9.918408692989622,2.479602173247406,0.5
laplace,6,111,1.0,0.9999999999999999,3.9999999999999996,2.564909397274014,0.6412273493185036,1.0
laplace,6,112,1.0,1.0000000000000007,4.000000000000003,3.2834978568238644,0.8208744642059655,1.0
laplace,6,113,1.0,1.0000000000000007,4.000000000000003,0.796354373504098,0.19908859337602436,1.0
laplace,6,114,1.0,1.0,4.0,3.22059673977434,0.805149184943585,1.0
laplace,6,115,1.0,1.0000000000000002,4.000000000000001,5.411158975204194,1.3527897438010483,1.0
laplace,6,116,1.0,1.0000000000000004,4.000000000000002,2.2357982098608815,0.5589495524652202,1.0
laplace,6,117,1.0,1.0000000000000002,4.000000000000001,1.3402989635176468,0.33507474087941164,1.0
laplace,6,118,1.0,1.0,4.0,4.299055999215267,1.0747639998038168,1.0
laplace,6,119,1.0,1.0000000000000009,4.0000000000000036,1.0389403712147938,0.2597350928036982,1.0
laplace,7,0,0.0,0.11111111111111115,0.4444444444444446,0.14784516028912442,0.33265161065052984,1.0
laplace,7,1,0.0,0.11111111111111113,0.44444444444444453,0.1007795852519556,0.22675406681690005,1.0
laplace,7,2,0.0,0.1111111111111111,0.4444444444444444,0.14167566167034773,0.3187702387582824,1.0
laplace,7,3,0.0,0.11111111111111112,0.4444444444444445,0.11829869981506172,0.26617207458388886,1.0
laplace,7,4,0.0,0.11111111111111115,0.4444444444444446,0.5749561353809846,1.293651304607215,1.0
laplace,7,5,0.0,0.11111111111111113,0.44444444444444453,0.46004988694640897,1.03511224562942,1.0
laplace,7,6,0.0,0.11111111111111117,0.4444444444444447,0.2380376791786632,0.5355847781519919,1.0
laplace,7,7,0.0,0.11111111111111115,0.4444444444444446,0.3017159199562425,0.6788608199015453,1.0
laplace,7,8,0.0,0.1111111111111111,0.4444444444444444,0.4578910493139991,1.030254860956498,1.0
laplace,7,9,0.0,0.11111111111111112,0.4444444444444445,0.07743886842006414,0.1742374539451443,1.0
laplace,7,10,0.0,0.11111111111111113,0.44444444444444453,0.26206638174174735,0.5896493589189314,1.0
laplace,7,11,0.0,0.11111111111111115,0.4444444444444446,0.21354302211400833,0.4804717997565186,1.0
laplace,7,12,0.0,0.11111111111111115,0.4444444444444446,0.046557950461970414,0.10475538853943339,1.0
laplace,7,13,0.0,0.11111111111111115,0.4444444444444446,0.152319296230949,0.34271841651963514,1.0
laplace,7,14,0.0,0.11111111111111109,0.44444444444444436,0.1994660363749549,0.4487985818436486,1.0
laplace,7,15,0.0,0.11111111111111112,0.4444444444444445,0.05827174564390286,0.13111142769878142,1.0
laplace,7,16,0.0,0.11111111111111112,0.4444444444444445,0.17677883528596552,0.3977523793934224,1.0
laplace,7,17,0.0,0.11111111111111112,0.4444444444444445,0.5305967909913872,1.1938427797306213,1.0
laplace,7,18,0.0,0.11111111111111113,0.44444444444444453,0.006408334486528093,0.014418752594688207,1.0
laplace,7,19,0.0,0.11111111111111113,0.44444444444444453,0.09875352717006003,0.222195436132635,1.0
laplace,7,20,0.0,0.11111111111111112,0.4444444444444445,0.032443221738838623,0.0729972489123869,1.0
laplace,7,21,0.0,0.11111111111111113,0.44444444444444453,0.0334947089654479,0.07536309517225775,1.0
laplace,7,22,0.0,0.11111111111111112,0.4444444444444445,0.17654592155339421,0.397228323495137,1.0
laplace,7,23,0.0,0.11111111111111113,0.44444444444444453,0.22430531478943355,0.5046869582762253,1.0
laplace,7,24,0.25,0.16666666666666669,0.6666666666666667,0.3164437867177356,0.47466568007660337,1.0
laplace,7,25,0.25,0.1666666666666666,0.6666666666666664,0.3167921030234351,0.4751881545351528,1.0
laplace,7,26,0.25,0.16666666666666663,0.6666666666666665,0.33805416298407476,0.5070812444761122,1.0
laplace,7,27,0.25,0.16666666666666677,0.6666666666666671,0.5602415428414711,0.8403623142622061,1.0
laplace,7,28,0.25,0.16666666666666674,0.666666666666667,0.10948207907157029,0.16422311860735536,1.0
laplace,7,29,0.25,0.1666666666666667,0.6666666666666669,0.4151571962228364,0.6227357943342544,1.0
laplace,7,30,0.25,0.16666666666666669,0.6666666666666667,0.39572984669985967,0.5935947700497894,1.0
laplace,7,31,0.25,0.16666666666666657,0.6666666666666663,1.078397846701359,1.6175967700520395,1.0
laplace,7,32,0.25,0.16666666666666674,0.666666666666667,0.03761595658805219,0.05642393488207826,1.0
laplace,7,33,0.25,0.16666666666666669,0.6666666666666667,0.02646055082293506,0.039690826234402586,1.0
laplace,7,34,0.25,0.16666666666666669,0.6666666666666667,0.9598118768697372,1.4397178153046057,0.75
laplace,7,35,0.25,0.16666666666666669,0.6666666666666667,0.1890914723554928,0.2836372085332392,1.0
laplace,7,36,0.25,0.16666666666666669,0.6666666666666667,0.027394133417151887,0.041091200125727825,1.0
laplace,7,37,0.25,0.16666666666666666,0.6666666666666666,0.39804525723077594,0.597067885846164,1.0
laplace,7,38,0.25,0.16666666666666663,0.6666666666666665,0.6912458177615944,1.036868726642392,1.0
laplace,7,39,0.25,0.16666666666666669,0.6666666666666667,0.22219683588796374,0.3332952538319456,1.0
laplace,7,40,0.25,0.16666666666666663,0.6666666666666665,0.22604712849398356,0.3390706927409754,1.0
laplace,7,41,0.25,0.1666666666666667,0.6666666666666669,0.16242458764568807,0.24363688146853205,1.0
laplace,7,42,0.25,0.1666666666666666,0.6666666666666664,0.09604292044119411,0.14406438066179122,1.0
laplace,7,43,0.25,0.16666666666666663,0.6666666666666665,0.4437375160032003,0.6656062740048007,1.0
laplace,7,44,0.25,0.16666666666666669,0.6666666666666667,0.19857928783719456,0.2978689317557918,1.0
laplace,7,45,0.25,0.16666666666666677,0.6666666666666671,0.4068326829312252,0.6102490243968375,1.0
laplace,7,46,0.25,0.16666666666666663,0.6666666666666665,0.3421221520039848,0.5131832280059774,1.0
laplace,7,47,0.25,0.16666666666666666,0.6666666666666666,0.2661588130481397,0.39923821957220956,1.0
laplace,7,48,0.5,0.3333333333333332,1.3333333333333328,0.7624781681683569,0.5718586261262679,1.0
laplace,7,49,0.5,0.33333333333333326,1.333333333333333,1.1729723497552853,0.8797292623164642,1.0
laplace,7,50,0.5,0.3333333333333333,1.3333333333333333,1.183525018410817,0.8876437638081128,1.0
laplace,7,51,0.5,0.33333333333333337,1.3333333333333335,0.6622364471708614,0.496677335378146,1.0
laplace,7,52,0.5,0.33333333333333304,1.3333333333333321,0.853810587970695,0.6403579409780218,1.0
laplace,7,53,0.5,0.3333333333333334,1.3333333333333337,0.24867630311614616,0.18650722733710956,1.0
laplace,7,54,0.5,0.3333333333333332,1.3333333333333328,0.21542849365428127,0.16157137024071103,1.0
